Gene_Id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Os03g0633500,452.05533401423,1.36528193719893,0.212552649057918,6.42326474522983,1.33382216138582E-10,1.67127239754556E-08
Os12g0149300,120.717602781328,2.2151746392344,0.344999500097574,6.42080535945096,1.35555260584995E-10,1.68992224862627E-08
Os01g0588100,5630.87743844003,1.99518198156501,0.310945162052787,6.41650755520134,1.39436033414345E-10,1.72956736120587E-08
Os05g0319700,182.46906234656,1.91204586718643,0.298183881196218,6.41230458036803,1.43336101454572E-10,1.76905416415233E-08
Os07g0670300,418.03321799659,-1.81883523121625,0.283691581909618,-6.41131195706651,1.44272634429196E-10,1.77175408370661E-08
Os08g0480000,97.2888681208965,-2.7821105716388,0.434069975423896,-6.40935961747158,1.46132132960566E-10,1.78570572772208E-08
Os02g0786500,275.166589984851,2.22519634511986,0.347360766043224,6.40600943643406,1.49377722807605E-10,1.81637424127237E-08
Os01g0940700,460.207800962627,-2.16854575576765,0.339275669929778,-6.39169250249063,1.64059569010368E-10,1.98512078502545E-08
Os02g0627100,2186.35127799783,-1.12373169846002,0.176271749904957,-6.37499598810315,1.82967741234001E-10,2.20311010957077E-08
Os03g0107700,638.923225736744,-1.62580205612241,0.257400272605417,-6.31624061492231,2.68002672551082E-10,3.21134852876257E-08
Os01g0805900,4879.26078011223,1.31628407802077,0.209136521024311,6.29389870106788,3.09589901168003E-10,3.6917474011744E-08
Os10g0452700,38.9079801341186,4.17761725386509,0.665150886072306,6.28070613952539,3.37038665980208E-10,3.99974155339205E-08
Os07g0604800,1831.47439485056,1.06037588550621,0.169039882866962,6.27293315353721,3.54309049500915E-10,4.18457635305291E-08
Os07g0633400,43.868692978378,2.99462652818421,0.477782934313089,6.26775531966123,3.66289733220034E-10,4.30547417847777E-08
Os02g0663800,137.02460007324,2.33861968950962,0.373203433140854,6.26634023655131,3.69632243199566E-10,4.32417170196117E-08
Os06g0555101,80.4260669536665,2.45992015007593,0.394947388575932,6.22847554188344,4.70995598560403E-10,5.48398837493632E-08
Os07g0574800,4481.05429695431,1.21313853382214,0.194924788831445,6.22362369144937,4.85801484124532E-10,5.62982339630514E-08
Os10g0162980,169.896477368332,-2.60222878978164,0.41880886601044,-6.21340425423749,5.18488302891023E-10,5.98054451801963E-08
Os01g0921100,233.544644074798,2.1650208423686,0.351085022903963,6.16665679572675,6.97489161572493E-10,8.00782440197927E-08
Os07g0638400,2112.31999936418,-2.46426219942611,0.40048564195671,-6.15318488669434,7.59421852690012E-10,8.67850417212975E-08
Os10g0577100,85.1812007751391,2.12798940711921,0.346143677401765,6.14770555132595,7.86117917487703E-10,8.94218187800298E-08
Os02g0175400,943.304746006429,1.27288761826076,0.20721090019961,6.14295684751412,8.09992942929413E-10,9.17149807489433E-08
Os01g0304400,34.0392064034347,-3.50162293272466,0.570190130953824,-6.14114966680865,8.1926345283919E-10,9.23410916432994E-08
Os01g0369700,745.343389539748,-1.81835958574683,0.296320886952523,-6.13645431629046,8.43836151216236E-10,9.46784161664617E-08
Os05g0497300,2099.51354428,-1.32623077352479,0.216156004553078,-6.1355259423253,8.48779127910017E-10,9.48020995173342E-08
