Gene_Id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Os04g0610600,15.7750845401545,-3.01255906554278,0.790936856451331,-3.80884901363571,0.000139615174841605,0.00280592178906487
Os10g0399200,92.9828693803304,-2.95409446177573,0.948784998375187,-3.11355519620849,0.00184847930964927,0.0218535741559587
Os06g0285200,8.66763120008266,-2.93490488260651,0.959636106431327,-3.05835187206614,0.00222558078101048,0.0251354638789071
Os10g0525500,63.3064222754204,-2.92620508781142,0.419498222280156,-6.97548864904892,3.0480949150259E-12,4.79800431251562E-10
Os01g0216000,249.909227598749,-2.92013725445126,0.368032031835316,-7.93446494287197,2.11404724058593E-15,6.37813085930586E-13
Os10g0528300,2003.66914148102,-2.91861955738556,0.224356319110239,-13.0088582704527,1.0895781979753E-38,3.06813114125422E-35
Os11g0172100,64.8127510501094,-2.90690597223742,0.96996120343449,-2.99693014725176,0.00272713194697489,0.0294853689983723
Os01g0627500,184.864634240383,-2.89984401447428,0.300652071948729,-9.64518220572518,5.15196200191175E-22,3.62683813929026E-19
Os02g0101500,7.30516584953417,-2.89174920422697,0.993000624938378,-2.91213231049721,0.00358970546508635,0.0365210379773919
Os07g0638400,2023.32110047251,-2.88845844171553,0.221275087751222,-13.0536992260195,6.05351505080205E-39,2.19163188474966E-35
Os04g0339400,391.226405356152,-2.87887012864556,0.316424929077848,-9.0981141626085,9.19138530044042E-20,4.68368214702212E-17
Os03g0339400,796.847193664663,-2.87327157924956,0.26237238244665,-10.9511205122125,6.5630661802065E-28,6.93032442520722E-25
Os01g0764800,1463.02389985805,-2.86277617883344,0.206876338069095,-13.8381035045066,1.50115047453395E-43,7.60873129522278E-40
Os03g0251350,12.0338611706181,-2.84597806607587,0.782016028202365,-3.63928354846891,0.000273397630777721,0.00486909076373842
Os06g0481200,99.299678701947,-2.84369214327963,0.458767139046155,-6.19855238366046,5.69848403309399E-10,5.53320616286211E-08
Os12g0472366,50.5113780606163,-2.83034407508374,0.528787628175054,-5.35251568735032,8.67397806594036E-08,5.1003393532512E-06
Os11g0244100,37.2855404758592,-2.8011195373698,0.524936359716791,-5.33611262683544,9.49604300014604E-08,5.51968389341057E-06
Os06g0507300,12.6036139419615,-2.79630174875051,0.83760159312561,-3.33846278672391,0.000842433135308607,0.0121054647888698
Os02g0585650,623.70295877258,-2.77496283782343,0.223942939616972,-12.3913834594191,2.90979788940586E-35,5.80935115886588E-32
Os01g0902800,7.972484601455,-2.76467894940396,0.993487517591169,-2.78280189781072,0.00538917007203461,0.0495924971443621
Os03g0571900,81.1997841143129,-2.76196784963687,0.367028620673101,-7.52521109817443,5.26352140624327E-14,1.19320732168532E-11
Os01g0144500,12.5564997334038,-2.7587718733821,0.801048426442339,-3.44395142954654,0.000573278678098889,0.0088589033774757
Os02g0586000,201.804241953463,-2.75750846695771,0.280612754110461,-9.82673961381044,8.6369754712998E-23,6.84021466778596E-20
Os06g0253100,20.2405990180786,-2.75655501783739,0.692100002973002,-3.98288542984578,6.80835820406079E-05,0.00154057341040636
Os12g0472300,47.7122814781489,-2.75543308613945,0.555721105008482,-4.95830203551006,7.11119492363471E-07,3.17286994629709E-05
Os09g0425200,40.8289336980107,-2.74402728023479,0.475950826295316,-5.76535879051544,8.14843032566916E-09,6.20137146376677E-07
Os07g0571000,16.6484245721746,-2.74141756568326,0.754465352553028,-3.6335897419366,0.00027950516856791,0.00497087683299406
Os10g0368100,43.1497224399024,-2.72488116818141,0.490182228835544,-5.55891464008095,2.7145740907998E-08,1.77766023729042E-06
Os05g0417700,11.384139470848,-2.69841108171032,0.880609583456898,-3.06425359478545,0.00218213850114135,0.0247990744548992
Os03g0850200,23.5024258021768,-2.63905125756458,0.592943882387198,-4.4507605794662,8.55666964842374E-06,0.00027441290033776
Os07g0635150,74.7930294737774,-2.63087271374498,0.421617993985849,-6.23994409933386,4.37727294914484E-10,4.41965053187959E-08
Os11g0652900,49.1199708935393,-2.61205168473152,0.542790828413335,-4.81226201328229,1.4923152779601E-06,6.08034503044095E-05
Os04g0604900,12.6639857270382,-2.61001688883604,0.816643358192653,-3.19603026541767,0.00139332495622772,0.0177710288704977
Os04g0175450,20.3473408268353,-2.60886636953374,0.641545795446524,-4.06653178627402,4.77179792659033E-05,0.00115173023670075
Os02g0114400,185.829136083183,-2.60345187336696,0.356318077099815,-7.30653885022413,2.7411127407836E-13,5.34369386074452E-11
Os07g0162400,464.689912344543,-2.60334357807892,0.267718670480238,-9.72417640282243,2.37822120181273E-22,1.722035997644E-19
Os03g0103300,475.3881007138,-2.60037423875138,0.26674992070324,-9.74835993163912,1.87472403663421E-22,1.43973125031578E-19
Os09g0279400,9.02721823305162,-2.59251892940776,0.928231987490038,-2.79296443598975,0.00522274336338449,0.0483473891991104
Os09g0491100,10.2953384219268,-2.58327201894278,0.879453935201726,-2.9373590992577,0.00331020555356756,0.0344159829247295
Os07g0162500,128.979794902135,-2.56414081311503,0.374886165648133,-6.83978510831933,7.93120621847605E-12,1.16185294332277E-09
